state,county,city,site,pollutant,date,daily_avg,units_of_measure
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-06-29,1.208333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-06-30,0.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-01,2.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-02,2.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-03,2.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-04,1.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-05,1.75,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-06,1.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-07,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-08,1.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-09,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-10,2.652174,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-11,1.416667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-12,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-13,2.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-14,1.416667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-15,1.5,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-16,2.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-17,1.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-18,1.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-19,1.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-20,1.208333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-21,1.166667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-22,1.458333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-23,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-24,1.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-25,1.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-26,1.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-27,4.5,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-28,3.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-29,3.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-30,2.166667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-07-31,1.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-01,1.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-02,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-03,1.166667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-04,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-05,1.409091,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-06,2.166667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-07,1.347826,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-08,1.5,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-09,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-10,2.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-11,4.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-12,3,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-13,1.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-14,1.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-15,1.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-16,1.458333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-17,1.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-18,2.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-19,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-20,2.73913,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-21,1.416667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-22,1.416667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-23,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-24,0.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-25,0.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-26,1.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-27,1.458333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-28,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-29,1.916667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-30,4.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-08-31,1.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-01,2.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-02,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-03,2.75,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-04,2.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-05,1.363636,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-06,2.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-07,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-08,1.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-09,0.75,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-10,3.208333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-11,3.208333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-12,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-13,2.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-14,1.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-15,2.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-16,2.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-17,1.26087,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-18,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-19,2.583333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-20,2.833333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-21,2.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-22,5.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-23,8.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-24,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-25,4.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-26,2.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-27,3.833333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-28,5.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-29,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-09-30,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-01,4.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-02,5.695652,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-03,1.75,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-04,0.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-05,0.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-06,2.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-07,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-08,1.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-09,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-10,1.083333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-11,1.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-12,1.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-13,6.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-14,5.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-15,7.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-16,2.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-17,1.086957,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-18,0.458333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-19,1.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-20,0.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-21,1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-22,0.75,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-23,2.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-24,1.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-25,2.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-26,0.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-27,0.583333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-28,1.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-29,0.916667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-30,0.090909,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-10-31,0.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-01,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-02,0.75,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-03,0.208333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-04,8.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-05,5.583333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-06,0.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-07,0.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-08,0.217391,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-09,3,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-10,4.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-11,3.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-12,0.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-13,0.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-14,3.166667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-15,3.086957,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-16,0.833333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-17,0.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-18,2.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-19,3.041667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-20,0.875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-21,4.5,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-22,1.125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-23,1.333333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-24,1.208333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-25,5.227273,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-26,3.916667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-27,1.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-28,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-29,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-11-30,1.458333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-01,0.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-02,0.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-03,0.5,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-04,0.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-05,1.083333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-06,4.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-07,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-08,3.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-09,1.695652,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-10,0.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-11,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-12,0.583333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-13,0.458333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-14,1.083333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-15,0.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-16,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-17,0.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-18,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-19,0.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-20,0.521739,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-21,3.291667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-22,4.916667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-23,7.666667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-24,0.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-25,5.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-26,5.541667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-27,1.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-28,0.25,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-29,0.958333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-30,0.791667,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-12-31,0.708333,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-01,0.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-02,2.0625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-03,1.1875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-04,2.3375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-05,1.1625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-06,0.3625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-07,7.1,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-08,6.375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-09,0.0375,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-10,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-11,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-12,0.1125,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-13,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-14,0.45,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-15,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-16,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-17,0.2,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-18,0.2,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-19,0.625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-20,0.65,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-21,0,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-22,3.1875,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-23,11.8,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-24,1.0625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-25,0.2625,Parts per billion
Pennsylvania,Allegheny,North Braddock,1301,Sulfur dioxide,2019-01-26,4.1375,Parts per billion
